Term,fdr,es,nes,pval,lead_genes
Negative Regulation of Cell Adhesion (GO:0007162),0.003404697612359946,-0.4980791519232236,-2.0147707236297334,0.0,TGFBI;CYP1B1;DACT2;SNAI2;CDH13;EPHB2;FZD4;FBLN1;PODXL;ADAM10;ACVRL1;SIPA1;PLXND1;PTPRU;PTK2;ANGPT1;SLC48A1;ADAMDEC1;SEMA5A;PLXNB1;CORO2B;NEXMIF;JAM3;SERPINE1
Negative Regulation of miRNA Transcription (GO:1902894),0.0033875021698732796,-0.5761789238069875,-2.0132645720091342,0.0,SMAD3;BMP4;TWIST1;NFIB;HIF1A;TGFB1;NFATC4;PDGFB;PPARD;PPARG;RARA
Centromere Complex Assembly (GO:0034508),0.003370479545904067,-0.6942497781217504,-2.0098454859364328,0.0,HJURP;MIS18A;CENPF;CENPI;OIP5;CENPW;CENPE
Prostanoid Biosynthetic Process (GO:0046457),0.003353627148174547,-0.6802605229977485,-2.0098447605074856,0.0,PTGIS;PTGES;PTGDS;CBR1;EDN2;S100A9;PLA2G4A;EDN1;PRXL2B
Positive Regulation of T Cell Migration (GO:2000406),0.0033369424359945736,-0.5373446363806623,-2.0095479897310407,0.0,TNFRSF14;ADAM10;LGALS9;ABL2;CXCL10;CCL21;WNK1;CXCL12;CXCL13;ADAM17;APP;PPP1R9B;AIF1;CCL20;PYCARD
Positive Regulation of Fibroblast Proliferation (GO:0048146),0.0033204229189847,-0.586718297908726,-2.006736584621753,0.0,FN1;PDGFC;PDGFRA;FBLN1;CDK6;CDK4;IGF1;DDR2;S100A9;WNT2;PDGFB;MYC;E2F1;S100A6;MINDY4
Positive Regulation of Cytoskeleton Organization (GO:0051495),0.0034779643745652543,-0.4373370715840923,-2.0056849354660105,0.0,F2RL1;TENM1;CDC42EP1;CRACD;PLK4;FCHSD2;SPAG5;CDC42EP3;CDC42EP5;FCHSD1;SEMA5A;SYNPO;STIL;SNX9;CPAP;CCL21;ARF6;NCK1;GPSM2;EDN1;SORBS3;SASS6;PTK2B;FER;CDC42EP4;CDC42EP2
Positive Regulation of Protein Phosphorylation (GO:0001934),0.0034609155295918952,-0.40437908519418625,-2.005374720952717,0.0,EGFR;ENPP2;TENM1;BMP4;IQGAP1;IL34;CEMIP;EFNA5;RASSF2;IL6;CHI3L1;CSPG4;BMP2;RARRES2;DGKQ;TRIM6-TRIM34;DDR2;MYDGF;RELN;LIF;PELI2;PTK2;RNASE1;ANGPT1;MMP9;FNIP1;CREBL2;GPNMB;TGFB1;SNX9;CSF1R;ADCYAP1;RIPK1;STK4;PLAUR;CAB39;AGAP2;TNIK;HLA-DRB1;RSPO1;PDGFB;S1PR2;IL15;RAPGEF2;PTK2B;LCP2;SPNS1;CENPE;TRAF4;XRCC5;NIBAN1;RPTOR;CCM2;RIPK2;ROCK2;CD4;CLIP3;MAP3K5;RAP1A
Regulation of Protein Localization to Plasma Membrane (GO:1903076),0.0034440330148133983,-0.4742514525524046,-2.0045592079871133,0.0,EGFR;GBP1;MMP14;EPHB2;PID1;STAC;DLG1;TREM2;PTPN9;LDLRAP1;TGFB1;NRXN1;ITGA3;PICALM;PPFIA1;WNK1;ARF6;DAB2;DPP10;TMBIM1;BCL2L1;MRAP;POTEF;ZDHHC7;NKD2;PRKCH;CLIP3;CNPY4;SORBS1;CAMK2D;CLN3;STAC2;NUMB;PKP1;EPHA3;ZDHHC8;ZDHHC5;ZDHHC2;AKAP5;RHOG;CLTC
Negative Regulation of Cytoskeleton Organization (GO:0051494),0.003427314407945372,-0.6029655142390579,-2.0037943407454235,0.0,PLEKHH2;LIMA1;SSH3;SSH1;SLIT2;TMSB4X;TWF1;CYRIB;SMAD4;IQCJ-SCHIP1;TWF2;PRKCD;SHANK3;HIP1R;SHANK1;CAV3;KANK1
Peptidyl-Tyrosine Phosphorylation (GO:0018108),0.003410757333510853,-0.5046346637237283,-2.0036201529192903,0.0,PDGFRB;EGFR;PDGFRA;EFEMP1;EPHB2;FGFR1;IGF1R;DDR2;RELN;PTK2;FYN;ABL2;JAK3;FGFR2;CSF1R;SRC;FLT1;DYRK1A;PDGFB;IL15;PTK2B;SYK;ABI3;FER
Calcium-Dependent Cell-Cell Adhesion via Plasma Membrane Cell Adhesion Molecules (GO:0016339),0.0035640774348008847,-0.5199755113234255,-2.001899576123576,0.0,CDH6;CDH11;CDH13;CDH8;PCDHB16;CDH2;PCDHGC3;DCHS1;CDH20;NLGN1;CDH10;NRXN1;PCDHGB4
Ephrin Receptor Signaling Pathway (GO:0048013),0.003547024432720497,-0.5421717894046989,-2.001210439054422,0.0,MMP2;EPHB2;EFNA5;EPHB4;EFNB2;PTK2;FYN;KALRN;MMP9;EFNB1;TIAM1;SRC;ANKS1B;NCK1;EPHB6;EPHA5;ARHGEF28;EFNA4;SIPA1L1;CRK;YES1;NGEF;EPHA3
Regulation of Vasculature Development (GO:1901342),0.0035301338401837333,-0.5336378118311866,-1.996895089380183,0.0,SP100;BMPER;ETS1;RAPGEF3;IL6;SFRP1;PLXND1;TGFBR1;GPNMB;TGFB1;CXCL12;EGLN1
Positive Regulation of Protein Localization to Plasma Membrane (GO:1903078),0.003680708269385883,-0.4799253244750395,-1.9956933965423476,0.0,EGFR;EPHB2;STAC;DLG1;TREM2;PTPN9;NRXN1;ITGA3;ARF6;DPP10;NKD2;PRKCH;CLIP3;CNPY4;SORBS1;CLN3;STAC2;PKP1;EPHA3;ZDHHC8;ZDHHC5;ZDHHC2;AKAP5;RHOG;RAMP3;ATP2B4;EPHA2;RANGRF;SPTBN1;ARHGEF16;CIB1
Camera-Type Eye Development (GO:0043010),0.0036633464379265154,-0.5655946620562797,-1.993994245173684,0.0,FBN1;CYP1B1;EFEMP1;FBN2;TSKU;TENM3;CRYBA4
Regulation of Fibroblast Proliferation (GO:0048145),0.0036461476283587853,-0.547493479384785,-1.991959577000967,0.0,FN1;PDGFC;PDGFRA;FBLN1;CDK6;SFRP1;CDK4;IGF1;DDR2;GSTP1;TP53;S100A9;PARP10;WNT2;B4GALT7;PDGFB
Cellular Response to Mechanical Stimulus (GO:0071260),0.0037940690805713024,-0.49527511224510357,-1.9875278624322192,0.0,TLR4;PIEZO2;CD40;MYD88;MAP3K1;CASP8;CASP2;FADD;IRF1;NFKB1;PTGER4;MAPK8;CNN2;CASP1;TNFRSF1A;TLR3;HABP4;IL1B;PIEZO1;LTBR;MINDY4;CASP8AP2;FASN;MAP3K2;CHEK1;MAPK3;MAP2K4
Golgi to Plasma Membrane Transport (GO:0006893),0.003776422247638412,-0.4739626678657289,-1.987512866250444,0.0,ASAP1;STXBP5;EXOC4;STXBP5L;RAB34;STEAP2;OPTN;COMMD1;EXOC6B;OSBPL5;RAB11FIP3;RAB10;GOLPH3L;CCDC93;KIF13A;GGA3;BLZF1;EXOC6;GOLPH3;RAB31;SEC16A;GCC2;VAMP5;ARFGEF2;BBS1;SPTBN1;CCDC22
Establishment or Maintenance of Apical/Basal Cell Polarity (GO:0035088),0.00408580305576821,-0.5089890318033188,-1.9858155340238692,0.0,CRB2;PARD3;DLG1;MTCL1;FSCN1;PARD6A;ERBIN;LRRC7
Regulation of Plasminogen Activation (GO:0010755),0.004066974470257757,-0.651332664063437,-1.9851709987979778,0.0,PLAT;RUNX1;SERPINE2;SERPINE1;PLAUR;ENO1;PLAU;THBS1;S100A10
Regulation of Monocyte Differentiation (GO:0045655),0.004210251369026471,-0.7272865779098132,-1.9816245237195507,0.0,IL34;CDK6;HLA-DRB1;CSF1;MYC;CD4;FOXP1;CD74;IRF7
Regulation of Substrate Adhesion-Dependent Cell Spreading (GO:1900024),0.0043522198029662465,-0.4892864701743744,-1.9809205728731323,0.0,GBP1;CORO1C;DOCK5;FBLN1;EFNA5;NRP1;FLNA;DOCK1;ACTN4;NEDD9;PTK2;RNASE1
N-glycan Processing (GO:0006491),0.004332436985680036,-0.6285073922859761,-1.9796052240802986,0.0,HEXB;GANAB;MAN2A1;GNPTAB;MAN1A1;MAN1A2;ST8SIA1;MAN1C1;PRKCSH;FUT8;GNPTG
Cellular Component Disassembly (GO:0022411),0.004312833198414516,-0.492339597235689,-1.9792846679861311,0.0,MMP2;MMP14;SH3PXD2B;ENG;ADAMTS15;MMP11;CTSS;CTSK;MMP3;NCAPG;MMP9;ADAMTS5;FURIN;SMAD7;ADAMTS4;MMP7;ADAM15
Cellular Catabolic Process (GO:0044248),0.004452421059691195,-0.5551248850136379,-1.9783088829525273,0.0,CPA4;CPQ;TGFB1;ANPEP;TRHDE;NEDD4;ENPEP;ERAP1;PIK3R4;NEDD4L;SNX25;LGMN;MVB12A;SH3GLB1;LVRN;UVRAG;KIF16B;ERAP2
Positive Regulation of Leukocyte Chemotaxis (GO:0002690),0.004590757011898128,-0.49691252729774443,-1.976366510412751,0.0,F2RL1;CCL2;IL34;IL6;EDN2;RARRES2;MOSPD2;NEDD9;PTK2;CMKLR1;LGALS9;PGF;CXCL10;CSF1R;SERPINE1;VEGFC;ZNF580;CXCL12;CSF1;CCR1;ANO6;MSTN;THBS1;F7
Positive Regulation of Calcium Ion Transport (GO:0051928),0.004570262560952155,-0.6144645082893089,-1.975802640529911,0.0,PDGFRB;CCL2;F2R;STIM2;MYLK;P2RX4;PDGFB;TOR2A;CXCL12;CCR1;ATP2B1;CCL3;LILRA5
Nuclear Migration (GO:0007097),0.004549950282903479,-0.589181843737236,-1.9747539800112288,0.0,NHERF1;TACC1;SUN2;LMNB2;TACC3;HOOK3;FBXW11;SYNE3;DOCK7
Receptor Catabolic Process (GO:0032801),0.0045298177595278,-0.7031352294551236,-1.973745643971691,0.0,PCSK9;TGFB1;NEDD4;PIK3R4;NEDD4L;RNF43;SNX25;LGMN;MVB12A;SH3GLB1;UVRAG;KIF16B
Membrane Protein Proteolysis (GO:0033619),0.004509862615212699,-0.5806044184222926,-1.9703849398661268,0.0,MYH9;APH1A;BACE2;NCSTN;BACE1;TGFB1;HM13;ADAM9;PSEN1;SPPL3;NAPSA;CTSH;ERAP1;MMP7;ADAM19;PRKCQ;SPPL2B;ADAM17
Positive Regulation of Protein Secretion (GO:0050714),0.004799743379197181,-0.46329965382035826,-1.9682101323071974,0.0,F2RL1;TLR4;TTR;MCU;MYH10;DOC2B;TGFB2;OR51E2;BMP6;FRMD4A;IGF1;TREM2;WLS;NLGN2;TGFB1;ADAM9;TGFB3;ARF6;ABCG1;TLR2
Replication Fork Processing (GO:0031297),0.004778783801122084,-0.4961704441037726,-1.9680408805533447,0.0,RAD51;EXO1;TRAIP;RBBP8;FAM111A;RFWD3;TIMELESS;DDX11;SAMHD1;BRCA1;TONSL;PRIMPOL;BLM;RTEL1;MRE11;GEN1;ETAA1;EME1;MMS22L;BRCA2;BARD1;WRN;EXD2
Response to Amyloid-Beta (GO:1904645),0.004758006480247641,-0.5419675787983789,-1.9671343846142333,0.0,MMP2;TLR4;GJA1;CASP4;TYROBP;IGF1;IGF1R;ICAM1;ATP1A3;NGFR;TREM2;FYN;MMP3;MMP9;GSK3B;PSEN1
Regulation of Anatomical Structure Morphogenesis (GO:0022603),0.0047374090495972175,-0.4307086563845047,-1.967079924208487,0.0,SP100;BMPER;EFNA5;ETS1;RAPGEF3;PID1;IL6;SFRP1;LZTS1;STAT2;CHRNA3;BCL6;ADGRA2;CRB2;PLXND1;SPARC;GPNMB;TGFB1;FGFR2;GSK3B;SRCIN1;CYRIB;LFNG;SDC2;MYO19;MARCHF5;CHRNB2;TNIK;NSMF;PDLIM5;FERMT2;EGLN1;NEDD4;ABI3;SH3D19;TNFAIP3;SIPA1L1;CCM2;FMNL2;NEDD4L;CDX1;SHANK3;SARM1;POGLUT1;CXCL13;LRRC4C;NF1;WARS1;TANC2;PDZD8;ARHGEF7
Regulation of Chondrocyte Differentiation (GO:0032330),0.004869150124391356,-0.55425157620409,-1.9663882249671751,0.0,EFEMP1;SNAI2;GDF6;GREM1;GDF5;ADAMTS7;TGFBR1;ADAMTS12
Positive Regulation of Axonogenesis (GO:0050772),0.004848252484372509,-0.5521316379081799,-1.9662436038936795,0.0,ISLR2;NTRK2;BDNF;PLXND1;SLIT2;SHTN1;L1CAM;PLXNB1;NTN1;TIAM1;TWF2;ROBO1;SLITRK1;ZFYVE27;LIMK1;ROBO2
Cell-Cell Junction Organization (GO:0045216),0.004827533456661515,-0.5038605237671239,-1.965612294635264,0.0,CDH6;F2RL1;CDH11;SMAD3;F2R;CDH13;CDH8;KIRREL1;TGFB2;CDH2;PKP4;CDH20;NLGN2;FSCN1;TGFB1;CDH10;CSF1R;NLGN4X;TGFB3;DSG2;CLDN1;AMOT;LIM2;PARD6A;CDH18;TLN2;CLDN18;TJP1;GJA4;LIMS1;CDH24;MARVELD2;OCLN;CD177
Actin Filament Bundle Organization (GO:0061572),0.004806990761101254,-0.5508007871453027,-1.9644617407712697,0.0,FAM107A;LIMD2;EPS8;LIMA1;NEDD9;CORO1B;CALD1;FSCN1;RFLNA;ESPN;PLS3;PAWR;MYO1B;MICAL1;RHOD
Negative Regulation of Programmed Cell Death (GO:0043069),0.004936204098562,-0.32339170641515,-1.9597717836109934,0.0,CD44;EGFR;AMIGO2;MECOM;SLC7A11;LOC102724652;DKK1;BIRC7;SHC1;GREM1;NUPR1;FLNA;SH3RF1;SMAD6;TMEM109;FMN2;IL6;SFRP1;AXL;TSLP;IGF1;IGF1R;NOTCH2;PTMA;OPN3;PLK1;RPS6KA3;FSTL1;CDK1;LAPTM5;MYDGF;TREM2;NIBAN2;SOX8;CASP2;PTK2;FCMR;ANGPT1;MMP9;POU4F1;OSR1;GCG;STIL;GSK3B;NFKB1;GSTP1;TP53;NUAK2;BCL3;SRC;PLK2;TCIM;S100A9;HMGA2;TNFSF18;TBX3;TXNDC5;DSG2;FHL2;RIPK1;PSEN1;BNIP3L;BIRC5;KLHL20;SMAD5;MAPK8;PLAUR;ARF4;GATA6;MCL1;IL7;BFAR;FAIM2;NR1H4;DAB2;DDX3X;DHRS2;PPT1;FIGNL1;MRE11;PTK2B;PEPD;ANXA1;MAPKAP1;MALT1;GATA1;CTSH;BCL2L1;HTR2B;UBE2Z;PTMS;IFIT3
Positive Regulation of Stress Fiber Assembly (GO:0051496),0.004915376233167223,-0.5071513838315675,-1.9597148438825442,0.0,PXDN;NRP1;RAPGEF3;SFRP1;TGFBR1;CCN2;CD47;RNASE1;PPM1F;TGFB3;ARHGEF10;ARHGEF5;AMOT;FERMT2;SORBS3;FHOD1;LPAR1;MYOC;ROCK2;S100A10;LIMK1
Heparan Sulfate Proteoglycan Biosynthetic Process (GO:0015012),0.005043048343119619,-0.6705922421357434,-1.9579694722562573,0.0,EXT1;EXT2;XYLT1;HS3ST3B1;EXTL3;NDST1;B3GAT3;CSGALNACT1;HS2ST1;NDST4;UGDH
Peptidyl-Tyrosine Modification (GO:0018212),0.005169652067214672,-0.5235960286357378,-1.9575843270589812,0.0,PDGFRB;EGFR;PDGFRA;EFEMP1;EPHB2;FGFR1;DDR2;RELN;PTK2;FYN;ABL2;FGFR2;CSF1R;SRC;FLT1;DYRK1A;PDGFB;PTK2B;SYK;ABI3;FER
Negative Regulation of Protein Localization to Cell Periphery (GO:1904376),0.005148111850267944,-0.5863980848780597,-1.956937643614611,0.0,GBP1;PID1;LZTFL1;TGFB1;PICALM;PPFIA1;WNK1;SAPCD2;DAB2;TMBIM1;BCL2L1;MRAP
Response to Interleukin-1 (GO:0070555),0.005126750390308327,-0.5079986681913419,-1.9549816503063133,0.0,PTGIS;CCL2;GBP1;IL1R1;MYD88;SFRP1;CHI3L1;HAS2;GBP2;ADAMTS7;SMPD1;ADAMTS12;CD47;HYAL3;LGALS9;HDAC4;HIF1A;NFKB1;SRC
Positive Regulation of Inflammatory Response (GO:0050729),0.0051055654713401104,-0.41319307577384995,-1.9547883924771086,0.0,IL33;TLR4;GBP1;GPRC5B;OSMR;IL18;ETS1;NUPR1;CASP4;IL6;TSLP;GSDMD;SETD4;ZDHHC9;GBP2;NLRP1;MAP3K8;LGALS1;CD47;NFKBIA;IL17RA;TGFB1;NINJ1;S100A9;PTGER4;FEM1C;RIPK1;NMI;PLA2G3;SERPINE1;TRADD;TLR2;CCN4;GRN;IL15;CASP1;TNFRSF1A;TLR3;CCM2;TNIP1;LBP;IL1B;IL6ST;MAPK13;CCL3;LILRA5;IL16;IL23A
Visual System Development (GO:0150063),0.005084554913844882,-0.5414959804212591,-1.9543732003685321,0.0,PAX6;CPAMD8;MAB21L1;SH3PXD2B;ATF6;SIX3;TGFB2;MEIS3;CHRDL1;MEIS1;C1QA;MEIS2;ADAMTS18;MAB21L2;SIX6;PBX3
Positive Regulation of Actin Filament Bundle Assembly (GO:0032233),0.005063716574034044,-0.4682226282825194,-1.9539527292596865,0.0,PXDN;NRP1;RAPGEF3;SFRP1;TGFBR1;CCN2;CD47;RNASE1;SYNPO;PPM1F;TGFB3;ARHGEF10;ARHGEF5;AMOT;FERMT2;SORBS3;FHOD1;LPAR1;MYOC;ROCK2
Synaptic Membrane Adhesion (GO:0099560),0.005331222534155026,-0.6496312952489673,-1.9518490300994653,0.0,CDH6;SLITRK2;SLITRK5;PTPRF;GPC4;SLITRK1;PTPRS;LRRC4C;LRFN5;PTPRD
Neuron Projection Extension (GO:1990138),0.005309550897837322,-0.5691982181676626,-1.951738735560095,0.0,SEMA3F;NRP2;CLSTN3;IQGAP1;NRP1;S100B;TMEM108;CYFIP1;USP9X;SEMA3A;SEMA5B;SEMA5A;SLC9A7;DCLK1;SLC39A12;IMPACT;EIF2AK4
Positive Regulation of Osteoblast Differentiation (GO:0045669),0.005430975138744206,-0.5312550696660434,-1.9507447390059525,0.0,BMP4;FBN2;BMP6;PPP3CA;IL6;GDF10;IGF1;TMEM119;DDR2;IFITM1;WWTR1;FZD1;SMAD5;CCN4;FERMT2;PRKD1;SUCO;BMPR2;IL6ST;TP63;LRP5;YAP1;TENT5A;WNT4;BMPR1B;PRMT3;FBXO5;SOS1
Cytoskeleton-Dependent Cytokinesis (GO:0061640),0.005409076045442818,-0.44495298257717586,-1.9501298203478707,0.0,MYH10;AURKB;ESPL1;PLK1;EFHC1;EXOC4;SEPTIN3;STAMBP;CDCA8;INCENP;KIF20A;SNX9;CENPA;CEP55;ECT2;SNX18;KIF23;BIRC5;UNC119;RACGAP1;NUSAP1;SEPTIN8;EXOC6B;KIF4A;DHDDS;BIN3;LUZP1;ROCK2
Cardiac Epithelial to Mesenchymal Transition (GO:0060317),0.005387352848473167,-0.680234044075485,-1.9498571444166297,0.0,ENG;SNAI2;BMP4;TGFB2;HAS2;BMP2;TGFBR1;SPRY1;HEYL;TBX3
Carboxylic Acid Transport (GO:0046942),0.005365803437079274,-0.4787997430179061,-1.9472807105898828,0.0,SLC16A2;SLC7A8;SLC6A15;SLC7A2;SLC38A5;SLC7A5;SLC13A3;SLC6A6;SLC6A20;SLC6A17;SLC1A4;SLC1A7;SLC1A5;SLC38A9;ABCC1;SLC16A3;SLC16A9;SLC15A4;SLC7A6;SLC38A3;SLC3A2;SLC25A29;SLC6A9
Neutral Amino Acid Transport (GO:0015804),0.005344425734142704,-0.5019913589459283,-1.947012390443738,0.0,SLC7A11;SLC7A8;SLC6A15;SLC38A5;SLC7A5;SLC6A6;SLC6A20;SLC6A17;SLC1A4;SLC1A5;SLC38A9;SLC7A6;SLC38A3;SLC7A10;SLC3A2;SLC6A9
Skeletal System Morphogenesis (GO:0048705),0.005463302371712921,-0.5331404113983662,-1.9464176113946157,0.0,SFRP4;PDGFRA;FBN2;HOXB4;FGFR1;TGFBR1;HOXC4;RFLNA;HOXB3;FGFR2;HOXA4;SIX1;RAB33B;OSR2;FGFR3;DSCAML1;CYP26B1;LRP5;HOXB9;FUZ;TFAP2A;HHIP
Positive Regulation of Chromosome Organization (GO:2001252),0.005441708291192317,-0.507685135253332,-1.9458364225505695,0.0,NCAPH;AURKB;NCAPD3;CDK1;DDX11;NCAPG;FEN1;NCAPG2;PML;MAPK15;SMC4;NCAPD2;RTEL1;NEK2;MRE11;GNL3;RAB33B;MYC;PRKCQ
Positive Regulation of Receptor Internalization (GO:0002092),0.005420284242801794,-0.6060471002815366,-1.9441763701750536,0.0,SFRP4;HAMP;PCSK9;GREM1;APLNR;ARRB2;ANGPT1;TBC1D5
Positive Regulation of BMP Signaling Pathway (GO:0030513),0.005399028226163356,-0.5765756682452078,-1.943302965692396,0.0,SULF1;ENG;BMP4;GDF5;PPP3CA;CRB2
Negative Regulation of Lipid Storage (GO:0010888),0.005377938272154906,-0.6410142991567278,-1.9430497061753478,0.0,CLSTN3;IL6;TREM2;NFKBIA;ABCG1;PPARD;PPARG;ITGAV;ABHD5;TTC39B
Negative Chemotaxis (GO:0050919),0.00563173102908689,-0.5980088257562938,-1.9375554492412392,0.0,SEMA3F;UNC5C;SEMA3C;SEMA3A;SLIT2;NTN1;SLIT3;ROBO1;SEMA3B;ITGAV
Negative Regulation of Wound Healing (GO:0061045),0.005609902614245468,-0.5055136055889989,-1.9371410029507696,0.0,CASK;TFPI;THBD;SERPINE2;ALOX5;SERPINE1;EDN1;APOE;SLC12A2;TTF2;AJAP1;CRK;VTN
Type I Interferon-Mediated Signaling Pathway (GO:0060337),0.00558824275859201,-0.48954194553648334,-1.9366609979141345,0.0,SP100;MYD88;STAT2;OAS3;IFNAR2;IFI27;IFITM1;HDAC4;IFNAR1;IKBKE;OAS1;IFITM3;OAS2;IFITM2;JAK1
Negative Regulation of Blood Coagulation (GO:0030195),0.00556674951721281,-0.5342845775387145,-1.9362149895203369,0.0,PLAT;C1QTNF1;PDGFRA;TFPI;THBD;SERPINE2;SERPINE1;PDGFB;EDN1;SERPINB2;NANOS3;APOE;PLAU;TTF2
Positive Regulation of Lamellipodium Organization (GO:1902745),0.005545420975001267,-0.5717712700663924,-1.9358940951013108,0.0,ENPP2;CORO1C;WASF2;PLCE1;RAC2;CORO1B;CYFIP1;RNASE1;CLRN1;FSCN1;SRC;TWF2;MSTN
Cell Surface Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169),0.005524255246089048,-0.38043283430581465,-1.9341766232667668,0.0,PDGFRB;SULF1;PLAT;MMP2;NGF;PDGFC;PDGFRA;GFRA1;NTRK3;MERTK;BCAR3;PXDN;EPHB2;CLSTN1;SHC3;PTPRT;SHC1;EFNA5;NRP1;NTRK2;PTPRG;FGFR1;AXL;IGF1;IGF1R;CHRNA3;RARRES2;MPZL1;EPHB4;BDNF;MST1R;GFRA2;FOXC2;DDR2;NEDD9;BDKRB2;EFNB2;SULF2;SHCBP1;PTK2;DOK5;FYN;RNASE1;KALRN;ANGPT1;MMP9;DOK1;MAPK14;PGF;PRKD2;NRG1;EFNB1;FGFR2;GSK3B;NFATC4;TIAM1;CSF1R;SRC;EFS;FLT1;PLCB1;ANKS1B;FLRT2;NCK1;MVP;EPHB6;EPHA5;PDGFB;NUS1;VEGFC;FGF14;UBASH3B;RAPGEF2;DOK3;PTK2B;LCP2;ARHGEF28;SOCS4;CSF1;EFNA4;PRKD1;FER;SIPA1L1;DOCK3;NTF4;SHOC2;DOK4;ANKS1A;FGFR3;MYO1E;CD4;ANGPT2;INSRR;ANGPTL1;ZFYVE27;SORBS1;STXBP4;SAMD10;AP3S1
Negative Regulation of Wnt Signaling Pathway (GO:0030178),0.005637476094589993,-0.42557432551979196,-1.9326658768376621,0.0,SFRP4;NHERF1;SOSTDC1;MDFI;SFRP5;SNAI2;TLE1;DKK1;TSKU;VGLL4;GREM1;FZD6;CAV1;KREMEN1;SFRP1;SFRP2;SOX17;BMP2;IGFBP2;HIC1;IGFBP4;RNF213;NPHP4;PTPRU;WWTR1;BICC1;IGFBP6;STK24;LMBR1L;GSK3B;CCDC88C;GLI3;STK4;TRABD2B;SMAD4;FRMD8;LATS2;DAB2;TBX18;APOE;APCDD1;RBMS3;PPP2R3A;NKD2;LATS1;RNF43;INVS
Regulation of Collagen Biosynthetic Process (GO:0032965),0.005883556400306222,-0.6105813950289293,-1.926073517133606,0.0,EMILIN1;RUNX1;F2R;BMP4;IL6;TGFB1;CREB3L1;TGFB3;VIM
Regulation of Peptidyl-Threonine Phosphorylation (GO:0010799),0.005861354300682424,-0.594848843001774,-1.9251133312190645,0.0,CEMIP;CHI3L1;DGKQ;TRIM6-TRIM34;PARD3;S1PR2;SIRT2;RPTOR
Protein Localization to Synapse (GO:0035418),0.005839319134138506,-0.6428777768809388,-1.924425364169923,0.0,DLG1;RELN;NLGN1;NLGN2;NRXN1;ZDHHC12;PCLO;STAU1;SHANK1
Positive Regulation of Programmed Cell Death (GO:0043068),0.005817449025021883,-0.3686165968956906,-1.9242505587114798,0.0,SFRP4;CYP1B1;EMILIN1;ATF6;F2R;BMP4;ATG7;TNFSF10;RASSF2;IL6;PNMA2;SFRP1;SFRP2;BMP2;BCL6;DAPK2;TCTN3;LAPTM5;UBD;TOP2A;CASP8;HTRA2;SMPD1;LGALS1;CALHM2;TRIM35;CASP2;SLIT2;SAV1;FADD;CDKN2A;SLC48A1;STK24;STPG1;TNFRSF12A;ZNF395;TP53;MELK;MAP3K11;ECT2;CTSD;TGFB3;RIPK1;BNIP3L;PDCD6;RRP1B;PTPRA;TRADD;STK4;MAPK8;TMEM164;MCL1;LATS2;DDX3X;DHCR7;FOXO3;PAWR;SPHK2;BCL2L1;UBE2Z;STK17A;FOXA1;EEF1E1;IP6K2;ANO6;BCL2;LATS1;E2F1;RYBP;CLU;CLIP3;MAP3K5;BCL2L2;RNF122
Melanosome Assembly (GO:1903232),0.005795742125674786,-0.6212204461384324,-1.9241990345275182,0.0,AP1S3;HPS3;RAB32;AP1S1;RAB38;AP1G1;AP3B1;AP3S1
Positive Regulation of Epithelial to Mesenchymal Transition (GO:0010718),0.005774196615913913,-0.5130493012088293,-1.9238001032859968,0.037037037037037035,SMAD3;COL1A1;TGFB2;TWIST1;IL6;BMP2;TGFBR2;CRB2;TGFBR1;PTK2;WWTR1;TNXB;TGFB1;TIAM1;TGFB3;SMAD4;DAB2;FERMT2
Negative Regulation of Extrinsic Apoptotic Signaling Pathway (GO:2001237),0.005883556400306222,-0.4519228170660931,-1.9223466201510397,0.0,SNAI2;BMP4;SH3RF1;IGF1;SCG2;ICAM1;TGFBR1;UNC5B;NRG1;BRCA1;GSK3B;GSTP1;SRC;RIPK1;SERPINE1;MCL1;FAIM2;DDX3X;TMBIM1;NANOS3;GATA1;BCL2L1;EYA2;TNFAIP3;BCL2;THBS1;ITGAV
Cellular Response to Type I Interferon (GO:0071357),0.00586184586008369,-0.48302794478215605,-1.9220061341413854,0.0,SP100;MYD88;STAT2;OAS3;IFNAR2;IFI27;IFITM1;HDAC4;IFNAR1;IKBKE;OAS1;IFITM3;OAS2;IFITM2;JAK1
Protein Localization to Cell Surface (GO:0034394),0.005970079288546019,-0.5655999267750385,-1.9198341874504579,0.0,FBLN5;FLNA;PTPRK;PTPRU;VCL;GPIHBP1;JAM3;ARF6;MESD;UNC50;RIC3
Positive Regulation of Protein Kinase Activity (GO:0045860),0.005948210866243653,-0.44452402951604914,-1.9195831407899184,0.0,GPRC5B;IQGAP1;IL34;RASSF2;TGFB2;NOX4;DDR2;NEDD9;RELN;PTK2;SNX9;CSF1R;SRC;HMGA2;SRCIN1;ECT2;ADCYAP1;PTPN1;CAB39;AGAP2;UNC119;CLSPN;RAPGEF2;DOK7;PRKCD;PTK2B;LCP2;TPX2;SPNS1;CENPE;TRAF4;XRCC5;ETAA1;CD4;MAP3K5;RAP1A;KIF14;LILRA5;PIH1D1
Non-Canonical Wnt Signaling Pathway (GO:0035567),0.005926502067461742,-0.49130387922341134,-1.9186737796635391,0.0,SFRP4;SFRP5;FZD4;FZD6;SFRP1;SFRP2;RNASE1;FZD1;FZD2;TIAM1;CCDC88C;SMURF2
