Term,fdr,es,nes,pval,lead_genes
Positive Regulation of Cell Cycle Process (GO:0090068),0.010556830248200404,-0.44361556848794065,-1.8672479923055114,0.0,E2F7;ZNF367;RAB33B;PDGFRB;PLK4;NCAPH;FEN1;BTC;NUSAP1;PDGFB;BIRC5;PKP4;AURKB;CDCA8;SPAG5;CPAP;STIL;IL1B;EPGN;NCAPG;KIF23;MAD2L1;XRCC3;RRM1;CDC6;EDN1;AURKC;LEF1;NCAPD2;DBF4;TGFA;RGCC;DDX11;IL1A;SOX15;CDC7;NUDT16;NCAPG2;NDC80;IGF1;RAD18;CDC25B;ECT2;WIZ;USP19;EREG;CDC14A;NCAPH2;AURKA;MRGPRX2;MAP3K20;RAD21;SVIL;SSTR5;DBF4B;CDC42;CEP120;SMC4
Negative Regulation of Cell-Substrate Adhesion (GO:0010812),0.010493991972913497,-0.5326856314740891,-1.8670975577528255,0.0,ADAM15;RCC2;CDKN2A;GBP1;FBLN1;ACTN4;FZD4;FZD7;AP1AR;NOTCH1;EFNA5;MYOC;AJAP1;CORO1C;TACSTD2;WNT1;PTPRU;THBS1;CASK
Regulation of Wound Healing (GO:0061041),0.010765718060922193,-0.5464773805767054,-1.8653402225038818,0.0,CAV1;TNFAIP3;ITGB1;F2RL1;CLDN1;INSL3;PLAU;ALOX5;F2R;DUOX2;FOXA2;AJAP1;CD109;GP1BA;MYLK;EPHB2;VTN;SERPINE1;DUOX1;CASK;TMEM97;CADM4;SLC48A1;TTF2;ANXA1;ADRA2A;OCLN
Positive Regulation of Cell Population Proliferation (GO:0008284),0.010702390307622652,-0.37436862935004633,-1.8652372987557244,0.0,CDK2;GRN;E2F1;POU3F2;SDCBP;CPAMD8;WNT3A;DLL1;MYC;CHRD;CEP43;FLT3LG;SHC1;LGMN;FOSL1;RASSF10;LIF;ACTL6A;THPO;INSM1;PDGFRB;GDNF;CDH13;ID2;NKX3-1;FOXM1;PDGFC;CLCF1;STAMBP;EGFR;BNC1;BTC;MDK;NRG1;GJA1;BMP4;SPHK1;FBLN1;IL34;IL6;S1PR3;YAP1;PDGFB;TNXB;BIRC5;GREM1;EZH2;OSR1;PRC1;FGFR3;DLL4;SAPCD2;NTRK2;IL18;BCAR3;LAMC1;BMP6;COMMD3-BMI1;DISP3;CXCL5;OSMR;IRS2;FN1;FGFR4;MAPK15;PTHLH;SOX9;FBXO5;SIX2;PGF;OSR2;ADAM17;IL1B;LAMB1;TGFBR1;HAS2;EPGN;CCAR1;VIPR1;CTSH;F2R;NAMPT;ADAM10;TGFBR2;IL11;VEGFC;NOTCH1;PDGFRA;SBNO1;WWTR1;CDK6;FLT3;SFRP2;NODAL;LEPROT;TIMP1;SINHCAF;TSLP;EDN1;ITGAV;EFNB2;LEF1;TNFSF13;MEIS1;NCCRP1;SOX4;TCIRG1;FGFR2;SERPINF2;FGF22;HMGA2;PTN;S100A6;EDN2;CCL5;TBX3;S100B;IL15;SHH;DERL2;KIT;TMEM119;ADRA1D;TTK;FGF20;SOX8;IL11RA;CDK4;TGFA;CSF1;WNT1;RTKN2;NTF3;CLEC11A;PPP3CA;TBX1;FGF8;CSF3;TGFB3;MST1R;HPSE;THBS1;CRLF2;SOX15;CCN4;SFRP1;EPHA4;ZNF703;ESM1;CDC7;ACTL6B;GLI1;IGF1;HNRNPU;HES5;CDC25B;NOP2;CD47;CHGA;CRLF1;TOX;CIB1;DPP4;EREG
Positive Regulation of MAPK Cascade (GO:0043410),0.011052198703823563,-0.3878712387830824,-1.8647829881801223,0.0,ZC3H12A;SDCBP;RASSF2;ADAM9;ICAM1;SHC1;LIF;THPO;RNF13;PDGFRB;SH3RF1;GADD45B;APP;MAP4K1;PDGFC;BIRC7;PDE8A;EGFR;SPI1;DSC3;CD44;NRG1;BMP4;SPHK1;IL34;ADCYAP1;RET;IL6;FZD10;PDGFB;RELL2;GSDME;EZH2;FGFR3;FBXW7;NTRK2;CARD9;BCAR3;DRD4;TLR4;FGFR4;PELI2;CD40;KLHDC10;APOE;F2RL1;CCDC88C;NOTCH2;IL1B;IQGAP1;ADRA2C;EPGN;INAVA;TPD52L1;NRP1;CHI3L1;F2R;NAMPT;FZD7;IL11;NOTCH1;PDGFRA;MAP3K10;GADD45G;FLT3;NODAL;ADAM8;EDN1;SOX2;DKK1;MYOC;GPR37;MOCOS;GDF6;CCN2;FGFR2;SERPINF2;FGF22;FERMT2;JCAD;TNFAIP8L3;CD4;ADRB1;GPNMB;SPNS1;PPIA;KIT;ADRA1D;FGF20;ARRB2;IGFBP6;MAPK3;NRK;TGFA;NEK10;HLA-DRB1;WNT4;PYCARD;GPR101;P2RY1;TRAF4;CD27;NTF3;LPAR1;ADRA2B;DHX33;TREM2;TBX1;FGF8;MST1R;TLR9;THBS1;ANGPT1;LGALS9;GLIPR2;MAP3K12;BMPER;TNIK;IGF1;CIB1;ERP29;MFHAS1;CCL3;LYN;HMGB1;WWC1;ROBO1;MYDGF;WNT5A;IGF1R;ADRA2A;PDGFA;NTRK3;RIPK1;GPER1;CCL21;SLC30A10;TGFB2;MTURN;SEMA4C;SPRY2;NOD2;MBIP;ELANE;ALKAL1;GPR37L1;MAP4K2;BMP2
Ceramide Metabolic Process (GO:0006672),0.011479939125717466,-0.47927943899019027,-1.8598410948653112,0.0,PLPP2;PLA2G15;FUT3;ORMDL1;ST6GALNAC6;SPTSSA;SPTLC1;SGMS2;CERS2;FUT6;SAMD8;TLCD3B;SMPD4;ALOXE3;SPTSSB;FA2H;SMPD1;GBA1;FUT5;ACER2;PLPP3;SGMS1
Regulation of Lipid Storage (GO:0010883),0.011495106675346818,-0.5871518973562223,-1.859026887377364,0.0,ZC3H12A;IL6;FBXW7;CLSTN3;NFKB1;C3;LPL;ITGAV;PLA2G10;PPARG
Regulation of Lysosomal Lumen pH (GO:0035751),0.011591156926771212,-0.617188768185598,-1.8588071666247272,0.0,GRN;ATP6AP2;ATP6V1A;PPT1;RNASEK;TMEM165;LAMP2;ATP6V0B;LAMP1;CLN5;TMEM9;TCIRG1
Regulation of SMAD Protein Signal Transduction (GO:0060390),0.01208907875279635,-0.5058673574091122,-1.8549683016800924,0.0,EMILIN1;GDF5;BMP4;ATOH8;SMAD3;GREM1;ACVRL1;SMAD7;BMP6;GDF7;ENG;NOG;ACVR2A;TGFBR1;HFE;TGFBR2;NODAL;DKK1;FAM89B;GDF6;OVOL2;AMH;CILP;TTK;TWSG1;PPARG;PMEPA1;TGFB3;DAB2;BMPER;CCN3;SMAD6
T Cell Proliferation (GO:0042098),0.01202039080533728,-0.6355149264186978,-1.8549382202049698,0.0,LMBR1L;CADM1;SLC11A1;TNFSF14;TNFRSF4;MSN;EBI3;TNFSF18
Zymogen Activation (GO:0031638),0.011952478992877748,-0.5985640797062027,-1.8540577550952084,0.0,CTSL;PLAT;MMP14;FURIN;C1RL;THBD;C1R;F12;PLAU;CTSH
Regulation of Immune Response (GO:0050776),0.012519214513663635,-0.4515795919247348,-1.8487679670035846,0.0,IRF1;BCL6;ERAP1;B2M;SPNS2;BIRC3;AHR;LAG3;CARD9;COL3A1;SMCR8;RNF135;HLA-DMB;CARD14;CFP;SPPL2B;CD276;FKBP1A;IL4I1;FGR;HLA-DOA;CD22;IL15;HLA-G;CASP8;DHX58;HLA-DRB1;TKFC;RSAD2;IRF7;CARD10;TREM2;CD47;IRF4;HLA-DMA;SAMHD1;LYN;HLA-DPA1;TGFB2;APPL2;INPPL1;CXCL10
Neural Crest Cell Development (GO:0014032),0.01268565340260846,-0.5006770039852979,-1.8474191751080575,0.0,SEMA3F;NOLC1;SEMA3B;GDNF;CYP26C1;SEMA4A;NRG1;SEMA3C;SNAI2;KBTBD8;NRP1;CDH2;SHH;CORO1C;SOX8;TBX1;SEMA5A;TAPT1;SEMA3G;SEMA4G;PDCD6
Peptide Catabolic Process (GO:0043171),0.012771887830500588,-0.6674116197465922,-1.8467168975672865,0.0,ERAP1;CPQ;CPA4;ANPEP;CTSH;LVRN;ENPEP
Negative Regulation of Mitotic Cell Cycle (GO:0045930),0.012779247153048075,-0.581786187799039,-1.8442689168169837,0.0,BCL6;FOXC1;BTG3;BMP4;NHERF1;HECA;PML;MAD2L1;GAS1;PTPN3;RGCC;RBM46;CDKN1B;BRINP2;TRIM35
Regulation of Muscle Cell Differentiation (GO:0051147),0.012864019698488424,-0.5757106262232753,-1.8436515790298451,0.0,PTBP1;ID2;NID1;LAMC1;LAMB1;LAMA2;FGFR2;CDK9;LMNB2;MAPK11;MAPK14
Regulation of Inflammatory Response to Antigenic Stimulus (GO:0002861),0.013256148286308568,-0.6224000212400369,-1.8413863813421472,0.0,FURIN;PLK2;FGR;RHBDF2;HLA-DRB1;YES1;TREM2;LYN;MAPK14;SRC
Skeletal System Morphogenesis (GO:0048705),0.013490711071961144,-0.5169180358175446,-1.8399934943460283,0.0,CYP26B1;RAB33B;SFRP4;TFAP2A;RFLNB;FBN2;SIX1;FGFR3;OSR2;TGFBR1;PDGFRA;FGFR2;HOXB3;HOXD4;HOXD9;DSCAML1;HOXB4;IFITM5;TBX4;HOXD3;SOX11
Response to Interleukin-1 (GO:0070555),0.013570263176562389,-0.5078482489023771,-1.8393426337220824,0.0,ZC3H12A;CCL2;PTGIS;ADAMTS7;APP;NKX3-1;GBP1;IL1R1;MYD88;SOX9;NR1D1;NFKB1;MAPK13;IL1B;HAS2;CHI3L1;HYAL3;ADAMTS12;HIF1A;CCL5;SMPD1;PYCARD;CXCL8;SELE;SFRP1;LGALS9;CD47;RC3H1;CCL3;MAPK11;IRAK1
Positive Regulation of Canonical Wnt Signaling Pathway (GO:0090263),0.013648959882189428,-0.4422205074784383,-1.837350924824904,0.0,ATP6AP2;WNT3A;SFRP4;LGR5;BMAL1;HHEX;EGFR;DAAM2;TMEM198;CSNK1G1;FRAT1;PPM1N;NFKB1;PTK7;COL1A1;CAPRIN2;UBR5;SBNO1;GPC3;SFRP2;TMEM9;ZEB2;SOX4;FGFR2;NRARP;PRDM15;SMURF2;WLS;TNKS;RSPO1;ZBED3;SFRP1;SEMA5A;GPRC5B
Regulation of Signal Transduction (GO:0009966),0.013651392851865396,-0.41347128343714046,-1.8369336221360024,0.0,CD46;IGFBP7;CLU;SULF1;IGFBP2;FOXL1;PRNP;DLL1;ZIC1;SAMD5;GDNF;IGFBP4;APP;GATA3;RGS16;ADCYAP1;IGFBP5;SP100;KCNIP3;RGS4;OTX2;OGT;ITGA3;RIC8B;KCTD8;PXDN;GNG4;NOG;SASH3;RFNG;KAZALD1;MAPK8IP2;NRP1;LFNG;IGFBP3;POFUT1;HPCA;HPCAL1;RGS5;TIMP1;TCF7L1;RGS20;UBTF;LLGL1;SLC8A2;GIT1;SRMS;FGFR2;PTPN1;MFNG;GAS1;UBASH3B;PPIA;MGLL;TMEM204;GUCA1B;KCNIP1;ZMYND11;NLRP12;MDFI;IGFBP6;CDKN2AIP;TULP3;AFAP1;PTCH1;DGKQ;TSPYL2;FRRS1L;ACVR1;SEMA5A;LRIT3;GLI1;DBNDD1;HNF1A;CD47;PRAG1;RGS14;NCLN;CD55;MDFIC;DOK5;RGS2;PPM1D;IRAK1;CCNK;MZB1;RORA;GSKIP
Negative Regulation of Phosphorylation (GO:0042326),0.013878862575240491,-0.5105315497151517,-1.8346646899223082,0.0,ZC3H12A;CDKN2C;CDKN2A;INHA;INSM1;FBLN1;IRS2;PRR5L;CDKN2B;IGFBP3;CDK5RAP3;ATG14;CORO1C;PPIA;SMOX;DNAJC10;MEN1;SLIT2;ZBED3;CDKN1B;HNRNPU;CADM4;CIB1;LYN
Regulation of Mitotic Cell Cycle (GO:0007346),0.013880053382840254,-0.43726576437995496,-1.8336990822646264,0.0,CDK2;PIM2;MASTL;SDCBP;FOXC1;CKS2;BTG3;LGMN;APP;NKX3-1;CYLD;SPHK1;PLK1;TFAP4;BIRC5;UBD;NHERF1;CDC20;HECA;MKI67;PKMYT1;MCIDAS;RPRM;FBXO5;IQGAP1;PML;MAD2L1;THAP1;SMOC2;ANGEL2;CDCA2;CDK5RAP3;CDK9;GAS1;PTPN3;DYNLT3;TP73;NEK2;CKS1B;CDKN1B;RB1;RCC1;TAL1;BRINP2;XPC;HNRNPU;CDC25B;FOXA1;TRIM35;LOC102724428;AURKA
Chromosome Organization (GO:0051276),0.013881231655623176,-0.5133809045068214,-1.832966789648478,0.0,H1-1;MYC;CENPH;H3-3B;H1-3;H1-4;H4C15;HHEX;TOP2A;CDCA8;H3C7;H1-5;CENPT;AXIN2;HAT1;RNASE7
Negative Regulation of Secretion by Cell (GO:1903531),0.013808555050096354,-0.5057778097106932,-1.8323834388733358,0.0,RHBDF1;IL12A;LIF;DRD4;SMCR8;SLC30A1;APOE;IL11;NOTCH1;RHBDF2;SYT12;RSAD2;VAMP3;VAMP8;CHGA;SERGEF;ERP29;ANXA1
Regulation of Neurogenesis (GO:0050767),0.013736635492543768,-0.4684885809986235,-1.832137744124824,0.0,WNT3;B2M;WNT3A;DLL1;HES6;PAX6;RASSF10;BMAL1;IL6;YAP1;HMGB2;SERPINF1;BHLHE41;IL1B;S100A10;NOTCH1;HES2;HES3;NUMBL;LEF1
Regulation of Angiogenesis (GO:0045765),0.013811615880785466,-0.39418283203455934,-1.83176641715012,0.0,GRN;ZC3H12A;F3;CYP1B1;FOXC1;SULF1;PTGIS;SHC1;EMILIN1;ITGB8;RUNX1;GDNF;THBS2;ANGPTL4;HHEX;TNFAIP3;ETS1;SPHK1;KLF4;IL6;PLXND1;SP100;NANOS3;SPRED1;SERPINF1;GATA2;RHOJ;ECM1;CD40;TWIST1;ITGB1;ADGRB1;RAPGEF3;STAB1;IL1B;AMOT;ADAMTS1;ALOX5;CTSH;CHI3L1;PTPRM;PML;SFRP2;NODAL;SPARC;GLUL;SMOC2;ADGRA2;NPR1;HIF1A;EFNA3;HMGA2;GPNMB;HLA-G;COL4A2;DCN;LRG1;RGCC;QKI;ADM2;SERPINE1;PPARG;CXCL8;ISM1;THBS1;IL1A;SFRP1;TNFSF12;SEMA5A;HSPG2;BMPER;TSPAN12;HGS;STIM1
Positive Regulation of Blood Coagulation (GO:0030194),0.013813122629913356,-0.6631391285992754,-1.8310824307214857,0.0,F3;PLAT;EMILIN1;THBD;F12;PLAU;F2R;SERPINF2;VTN;SERPINE1;HPSE;THBS1;SLC48A1;TTF2
Gland Development (GO:0048732),0.01417625303319367,-0.4532202979989192,-1.8276795088198918,0.0,CAV1;NKX3-1;PTF1A;MDK;SIX1;NRG1;SIX3;LSR;PCSK9;NHERF1;SOX9;TGFBR1;SALL1;CEBPA;NR0B1;FOXE1;SOX2;MSN;FGFR2;FOXI3;CDK5RAP3;DKK3;TBX3;SHH;CITED2;PRKCSH;WNT10A;WNT4;NOTCH4;TBX1;TGFB3;HESX1
Regulation of Receptor Internalization (GO:0002090),0.014751554430495547,-0.5491822216621239,-1.8256567883071309,0.0,SDCBP;WNT3A;SFRP4;ANKRD13A;HAMP;LRPAP1;ANXA2;GREM1;PCSK9;LLGL1;DKK1;MKLN1;MTMR2;WDR54;ARRB2;NTF3;SELE;RSPO1;ANGPT1
Negative Regulation of Cellular Response to Growth Factor Stimulus (GO:0090288),0.014748266972531588,-0.4739686461090321,-1.8250013319895704,0.0,SULF1;CRIM1;CHRD;EMILIN1;CAV1;SHISA2;APLN;HHEX;SOSTDC1;GREM1;MICOS10-NBL1;SMAD7;CHRDL1;NOG;SULF2;SPRY1;NOTCH1;DLX1;MTMR4;HTRA3;FSTL3;PTPN1;SMURF2;LEMD3;GPC1;WNT1;MMRN2;PPARG;SPART;SLIT2;THBS1;SOST;CASK;CADM4;HGS;SMAD6
Megakaryocyte Differentiation (GO:0030219),0.01467378077570062,-0.6039370265251539,-1.8247480469636643,0.0,FLNA;THPO;SH2B3;IL11;CDKN2B;MAF;KIT;GP1BA;TAL1
Respiratory Tube Development (GO:0030323),0.014883539168015606,-0.5883270987498886,-1.8224947611311781,0.0,LOXL3;BMP4;ZIC3;HECA;ITGA3;CHI3L1;CEBPA;FGFR2;SHH;PCSK5;DNAAF1;PDPN;CCDC40;CCDC39;WNT7B;TCF21;STRA6;VEGFA;FGF7
Negative Regulation of Cell Motility (GO:2000146),0.015091199976407444,-0.42824276312660076,-1.820947587624131,0.0,ADAM15;CYP1B1;SULF1;CHRD;PIP5KL1;VCL;EMILIN1;CLDN19;TMEFF2;GATA3;PTPRK;RECK;FBLN1;PODN;IGFBP5;SMAD7;OGT;ING1;MAPK15;ENG;NOG;THY1;TGFBR1;CDH11;FOXO3;SFRP2;SINHCAF;WAS;DUSP10;DSG3;IFITM1;SHH;CITED2;TACSTD2;STK26;DACH1;TP53INP1;MMRN2;SERPINE1;SPOCK3;PTPRU;SLIT2;DPEP1;SFRP1;EPHA4;SRGAP2B;MCTP1;STK24;FIGNL2;ARID4B;ROBO1;MAGI2;NGFR;RHOB;SPINT2;KRT16;TGFBR3
Positive Regulation of Wnt Signaling Pathway (GO:0030177),0.015156456943804379,-0.4325963077903715,-1.8202473024732588,0.0,LBX2;ATP6AP2;SULF1;WNT3A;SFRP4;LGR5;BMAL1;HHEX;TNFAIP3;EGFR;DAAM2;TMEM198;TLR2;CSNK1G1;FRAT1;PPM1N;ATP6V1C2;NFKB1;PTK7;DEPDC1B;COL1A1;SULF2;CAPRIN2;UBR5;SALL1;SBNO1;GPC3;SFRP2;TMEM9;ZEB2;SOX4;FGFR2;NRARP;PRDM15;SPNS1;SMURF2;WLS;TNKS;RSPO1;ZBED3;SFRP1;NKD1;SEMA5A;HSP90B1;GPRC5B
Axon Guidance (GO:0007411),0.01508142497873604,-0.42199086655112106,-1.8201601821878493,0.0,SEMA3F;NTN4;DRAXIN;SEMA3B;NRP2;GDNF;EPHB6;SEMA4A;KLF7;RET;ANOS1;SEMA3C;KIAA1755;OTX2;BSG;L1CAM;TUBB3;NELL2;GAP43;BOC;RELN;NOTCH3;NOTCH2;KIFC2;ROBO3;CDK5R1;NRP1;NPTN;SLIT3;NTN1;NOTCH1;PTPRM;EFNA5;NTN3;EFNB2;CXCL12;EFNA3;VASP;SHH;PLEKHG4;SMOX;NFIB;FEZ2;PLA2G10;EPHB2;BDNF;DSCAML1;PTPRU;SLIT2;ALCAM;KIF5A;SEMA5A;EPHA4;EFNB1;IGSF9;SEMA3G;SEMA4G
Protein Glycosylation (GO:0006486),0.01563242942171942,-0.42132061496740447,-1.8176355069844425,0.0,DDOST;GALNT1;RPN2;TMEM59;B4GALT1;GCNT4;B3GNT3;ALG1L2;B3GNT5;GALNT2;TUSC3;ALG9;PLOD2;DPAGT1;FUT3;OGT;GALNT10;ST6GALNAC2;POC1B-GALNT4;ST8SIA6;MOGS;GALNT12;TMEM165;GFPT2;DPM1;GALNT9;FUT6;EOGT;POFUT1;PLOD3;TET2;RPN1;LARGE2;GAL3ST1;PLOD1;GALNT3;MGAT4B;PGM3;ALG3;MGAT5B;ALG10B;NUS1;FUT5;FUT4;ALG5;RFT1;SLC39A8;B3GNT7;ST8SIA1;MGAT4A;OST4;B3GNT9;GALNT5;TET3;POGLUT1;C1GALT1C1;MOGAT3;FUT8;ST3GAL5;NPC1;FUT1;B3GALNT2;GALNT15
Regulation of Keratinocyte Proliferation (GO:0010837),0.015555799865730597,-0.5771598096419716,-1.8175818333709066,0.0,PTPRK;MDK;EPB41L4B;NOTCH2;KLF9;SNAI2;ZFP36;OVOL2;FGFR2;LRG1;STXBP4;VDR;CASK;TGM1
Negative Regulation of Apoptotic Process (GO:0043066),0.015479917915166059,-0.3662033310741257,-1.8175688502169878,0.0,GRN;PIM2;TMBIM6;ZC3H12A;ANXA5;CCL2;CLU;OPN3;ARL6IP1;DLL1;MYC;FSTL1;ICAM1;SHC1;LGMN;HTRA2;TFAP2A;SIX4;CAV1;FLNA;ANXA4;MERTK;BIRC3;GDNF;SH3RF1;TNFRSF10D;TXNDC5;GATA3;CLCF1;ANGPTL4;BIRC7;TNFAIP3;EGFR;ARF4;MDK;CD44;SIX1;SPHK1;PLK1;PLAUR;AGAP2;IL6;PPT1;YAP1;TP53;NUPR1;BIRC5;GREM1;NUAK2;ALOX12;FCMR;OSR1;NTF4;PTMA;PRKCD;NTRK2;TLE1;GATA2;DSG2;SOCS3;SOX9;BCL2L12;ITGB1;NR4A2;UFM1;TMEM14A;DNAJC3;NFKB1;NOTCH2;AXL;COMP;STIL;CDK1;SNAI2;MAPK8IP2;NGF;CARD14;PIDD1;CTSH;PLK2;F2R;IL11;NOTCH1;MRE11;FANK1;TSLP;CASP2;DKK1;FOXE3;LEF1;FMN2;PROC;NIBAN2;EGR3;WNK3;HMGA2;RPS6KA3;NFATC4;CFLAR;MAPK8;TBX3;PRKCG;MMP9;SHH;ZFAND6;CITED2;KDM2B;NRBP2;FGF20;SOX8;ZNF830;AZU1;BCL2A1;SON;YME1L1;WNT1;MAPK7;CD27;MAGEA4;BCL2L10;NTF3;BDNF;SERPINE1;SOD2;TREM2;TBX1;TMBIM1;PSEN1;PPEF2;TGFB3;DAB2;TNFRSF6B;CNTF;THBS1;ANGPT1;HNRNPK;POU4F1;SFRP1;SEMA5A;PTPRZ1;RB1;SMAD5;DHRS2;HSP90B1;HSPG2
Myeloid Leukocyte Differentiation (GO:0002573),0.015473238338935134,-0.45798578207271823,-1.8162038776136753,0.0,IL33;LIF;RUNX1;GATA3;SPI1;BMP4;UBD;BATF3;OSCAR;F2RL1;TGFBR2;CEBPA;SOCS1;PDE2A;CFLAR;CD4;MMP9;IL15;KIT;CASP8;MYH9;CSF1;HLA-DRB1;PPARG;TREM2;OSTM1;CSF3;LGALS9;DHRS2;TYROBP;CSF2;MAPK14;IGSF23;BMP2;CDC42;CLSTN1;GLO1;CSF1R
Establishment of Skin Barrier (GO:0061436),0.015398488395268781,-0.6130277273465569,-1.816108715846529,0.0,TMEM79;LSR;ALOX12;IL18;STMN1;CLDN1;ALOXE3;FA2H;KRT16;FLG2;FLG;HRNR;UGCG
Positive Regulation of Endocytosis (GO:0045807),0.015392264533808814,-0.4485107761491679,-1.8157538315618353,0.0,CLU;B2M;DLL1;MERTK;SLC11A1;PPT1;TOR1A;TUB;IL2RG;GATA2;IL15RA;RAB27A;APOE;AXL;C3;HFE;TULP1;GPC3;LMAN2;SMPD1;IL15;FCGR1A;AZU1;PYCARD;VTN;SERPINE1;TREM2;DAB2;HNRNPK;TFR2;CD47;CD151;LDLRAP1
Central Nervous System Development (GO:0007417),0.015318617335082456,-0.38845823932032686,-1.8156126411651319,0.0,APLP2;NHLH1;NOTO;ATP6AP2;ADGRG1;CYP26B1;EGR2;EMX1;ZIC1;ZIC2;CXCR4;PAX6;MDGA1;NHLH2;HAPLN3;APP;PDGFC;EOMES;GRIN2C;CYP26C1;B3GNT5;ZIC5;NRG1;HAP1;EEF1AKMT4-ECE2;MARCKS;SIX3;PPT1;CYP26A1;LSR;FOXG1;AMIGO2;THOC6;SLC6A17;ZIC3;PCDH18;ACD;SOX9;SLC2A1;DLX2;RELN;NR4A2;UFM1;ZIC4;C3;COL4A1;CDK5R1;NPTX1;TGFBR2;PAX4;NCAPG;FOXJ1;ATXN1L;APLP1;HAPLN1;CLN5;SP8;PSPN;SOX2;GRIN2D;DMBX1;GIT1;ADGRA2;ECRG4;MEIS1;ZEB2;SOX4;AMIGO3;CDK5RAP3;RPS6KA3;PRG2;S100B;SOX21;DDIT4;MYRF;SHH;SHC3;EML1;SMOX;SOX8;NFIB;GPRIN1;QKI;DNER;MNX1;ARNT2;PTCH1;GLIS2;DSCAML1;EMX2;HESX1;APOD;SOX15;FOXR1;PTPRZ1;PHF8;ABCB6;CHD7;ZBTB16;HSPG2;BRINP2;PBX4;HES5;JRKL;VAX2;GSN;ITGAM;SOX3;VCAN;ATOH1;MSI1
Positive Regulation of Mitotic Cell Cycle Phase Transition (GO:1901992),0.01524567153824873,-0.44912034110493537,-1.815596598296031,0.0,RCC2;CCND1;CCNE2;EGFR;VPS4B;BIRC5;CDCA5;RRM2;ESPL1;CDC20;UBE2C;LSM11;FBXO5;CPAP;STIL;CDK1;ADAMTS1;CPSF3;RRM1
Anterior/Posterior Pattern Specification (GO:0009952),0.015440790160562162,-0.4707660328263422,-1.8143812529506333,0.0,ATP6AP2;HES6;LEFTY1;CYP26C1;HHEX;NOG;SIX2;BHLHE41;TGFBR1;LEFTY2;HES2;HES3;PCSK5;HOXB3;HOXD4;WLS;BASP1;CELSR2;HOXD9;CDX1;TBX1;TBX18;HES5;HOXB5;HOXB4;HOXD3;HES7;BMP2;BHLHE40;HELT;HOXA5;HOXC4
Positive Regulation of Leukocyte Chemotaxis (GO:0002690),0.015434484193821754,-0.49521290846513893,-1.814055106445833,0.0,CCL2;IL12A;RARRES2;LGMN;APP;MDK;IL34;IL6;ANO6;F2RL1;PGF;VEGFC;CXCL12;PTN;EDN2;CCL5;MAPK3;CSF1;SERPINE1;MOSPD2;THBS1;LGALS9;MSTN;CREB3L4;ZNF580;HMGB1
Adaptive Imm Resp Based on Som Recomb of Imm Rcptrs Built Frm IgSF Domains (GO:0002460),0.015560668660680748,-0.5940210959244048,-1.8118808066906436,0.023255813953488372,CD46;CD70;IL18;TLR4;GNL1;IL18BP;CD8A;HLA-DRB1;EBI3;CD27;BTN3A3;BTN3A2;MYO1G
Positive Regulation of T Cell Mediated Immunity (GO:0002711),0.015685673833456946,-0.5214774145691876,-1.811078185888223,0.0,HLA-E;B2M;IL12A;ULBP2;CD7;SECTM1;FZD5;HLA-A;HLA-F;HLA-B;IL23A;ULBP1;RAET1L;IL1B;HFE;RAET1G;CYRIB;HLA-G;HLA-C;HLA-DRB1
Positive Regulation of Endothelial Cell Proliferation (GO:0001938),0.01561271721097575,-0.4673629894358734,-1.81092940319063,0.0,F3;NRP2;CDH13;APLN;MDK;PDGFB;HMGB2;GATA2;ECM1;STAT5A;TGFBR1;NRP1;HIF1A;EGR3;JCAD;NRARP;LRG1;TNFSF12;SEMA5A;VASH2;ZNF580;PDCD6;HMGB1;MYDGF;WNT5A;ITGB3;CCL11;CLSTN1;NRAS;KDR;DAND5;APLNR;VEGFA;IGF2;AKT3;ANG;PLXNB3;ITGA4;FGF13;MIA3
Regulation of Epithelial Cell Differentiation (GO:0030856),0.015801619912991526,-0.5978540032966011,-1.8078451911902638,0.0,MAFF;DLL1;CAV1;GATA3;KLF7;OSR1;CEBPB;SOX9;AJAP1;MAFG
Regulation of G2/M Transition of Mitotic Cell Cycle (GO:0010389),0.015858791482162952,-0.5298226128697607,-1.8071436377046175,0.0,CDK2;RCC2;CCND1;CFH;VPS4B;STK35;PKMYT1;FBXO5;CDK1;CENPF;CDK6;RRM1;RFPL1;CDK4;PDIK1L;CDC7;CDC25B;GPR132;DTL;CDK3;DBF4B;CDC25C
Endodermal Cell Differentiation (GO:0035987),0.015850741636885123,-0.549576739191423,-1.8067471820217103,0.0,COL8A1;MMP2;MMP14;ITGB5;COL7A1;COL6A1;FN1;ITGB2;LAMB1;COL11A1;NODAL;ITGAV;HMGA2;MMP9;COL12A1;COL4A2;VTN
Endothelial Cell Migration (GO:0043542),0.015842765306176038,-0.48747596826525647,-1.8066704128416549,0.02040816326530612,CYP1B1;FSTL1;CDH13;ID1;PLXND1;NANOS3;LOXL2;FN1;PXDN;LPXN;NRP1;S100A2;ADGRA2;EGR3;SOX18;CORO1B;MYH9;LGALS8;PLEKHG5;TNFSF12;CCN3;DPP4
Glycosaminoglycan Biosynthetic Process (GO:0006024),0.01577075273660251,-0.5850280712393312,-1.8065830735447288,0.0,B3GAT3;CEMIP;EXT2;HEXA;IL1B;HAS2;HS3ST3B1;CSGALNACT2;B3GAT1;EXT1;HS3ST3A1;CSGALNACT1;HAS3;UGDH;GALNT5
